"id","title","isbn","category_id","publisher_id","publish_year","image_url_s","image_url_m","image_url_l","created_at","updated_at","author_id"
81,Anils Ghost,"375410538",8,61,2000,http://images.amazon.com/images/P/0375410538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375410538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375410538.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
82,Prescription for Terror,"966986105",8,62,1999,http://images.amazon.com/images/P/0966986105.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0966986105.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0966986105.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
83,Modern Manners: An Etiquette Book for Rude People,"087113375X",8,63,1990,http://images.amazon.com/images/P/087113375X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087113375X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087113375X.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
84,Turning Thirty,"340767936",8,64,2000,http://images.amazon.com/images/P/0340767936.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340767936.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340767936.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
85,Decipher,"743403843",8,65,2002,http://images.amazon.com/images/P/0743403843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743403843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743403843.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
86,My First Cousin Once Removed: Money Madness and the Family of Robert Lowell,"60930365",8,66,1999,http://images.amazon.com/images/P/0060930365.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930365.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930365.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
87,Standing Firm: A Vice-Presidential Memoir,"60177586",8,34,1994,http://images.amazon.com/images/P/0060177586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060177586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060177586.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
88,Team Bush : Leadership Lessons from the Bush White House,"71416331",8,67,2003,http://images.amazon.com/images/P/0071416331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0071416331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0071416331.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
89,The Right Man : The Surprise Presidency of George W. Bush,"375509038",8,9,2003,http://images.amazon.com/images/P/0375509038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375509038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375509038.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
90,Daybreakers Louis Lamour Collection,"553062042",8,68,1981,http://images.amazon.com/images/P/0553062042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553062042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553062042.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
91,The Catcher in the Rye,"316769487",8,69,1991,http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
92,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),"8445071408",8,70,2001,http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071408.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
93,El Senor De Los Anillos: Las DOS Torres (Lord of the Rings (Paperback)),"8445071769",8,70,2001,http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071769.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
94,El Senor De Los Anillos: El Retorno Del Rey (Tolkien J. R. R. Lord of the Rings. 3.),"8445071777",8,71,2001,http://images.amazon.com/images/P/8445071777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071777.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
95,Midnight in the Garden of Good and Evil: A Savannah Story,"679429220",8,9,1994,http://images.amazon.com/images/P/0679429220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
96,Pretend You Dont See Her,"671867156",8,40,1998,http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
97,Fast Women,"312252617",8,53,2001,http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
98,Female Intelligence,"312261594",8,53,2001,http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
99,Pasquales Nose: Idle Days in an Italian Town,"316748641",8,72,2002,http://images.amazon.com/images/P/0316748641.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316748641.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316748641.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
100,The Gospel of Judas: A Novel,"316973742",1,72,2002,http://images.amazon.com/images/P/0316973742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316973742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316973742.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
101,Prize Stories 1987: The OHenry Awards,"385235941",4,73,1987,http://images.amazon.com/images/P/0385235941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385235941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385235941.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
102,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!,"446677450",8,74,2000,http://images.amazon.com/images/P/0446677450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
103,The Pillars of the Earth,"451166892",8,57,1996,http://images.amazon.com/images/P/0451166892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451166892.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
104,McDonalds: Behind the Arches,"553347594",8,36,1995,http://images.amazon.com/images/P/0553347594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553347594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553347594.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
105,Creating Wealth : Retire in Ten Years Using Allens Seven Principles of Wealth!,"671621009",8,37,1986,http://images.amazon.com/images/P/0671621009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671621009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671621009.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
106,Corellis Mandolin : A Novel,"067976397X",1,75,1995,http://images.amazon.com/images/P/067976397X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067976397X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067976397X.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
107,Love Miracles and Animal Healing : A heartwarming look at the spiritual bond between animals and humans,"684822733",4,37,1996,http://images.amazon.com/images/P/0684822733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684822733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684822733.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
108,The Five People You Meet in Heaven,"786868716",8,76,2003,http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
109,Tu Nombre Escrito En El Agua (La Sonrisa Vertical),"8472238822",8,77,2002,http://images.amazon.com/images/P/8472238822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8472238822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8472238822.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
110,Relics (Star Trek: The Next Generation),"671864769",8,78,1992,http://images.amazon.com/images/P/0671864769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671864769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671864769.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
111,Bless The Beasts And Children : Bless The Beasts And Children,"671521519",8,40,1995,http://images.amazon.com/images/P/0671521519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671521519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671521519.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
112,The Touch of Your Shadow the Whisper of Your Name (Babylon 5 Book 5),"440222303",8,19,1996,http://images.amazon.com/images/P/0440222303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440222303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440222303.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
113,Blood Oath,"312953453",8,53,1994,http://images.amazon.com/images/P/0312953453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312953453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312953453.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
114,The Alibi,"446608653",8,74,2000,http://images.amazon.com/images/P/0446608653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608653.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
115,The Beach House,"446612545",8,74,2003,http://images.amazon.com/images/P/0446612545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446612545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446612545.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
116,A Kiss Remembered,"446612618",8,74,2003,http://images.amazon.com/images/P/0446612618.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446612618.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446612618.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
117,The Short Forever,"451208080",8,57,2003,http://images.amazon.com/images/P/0451208080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208080.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
118,Dead Aim,"553584383",8,39,2004,http://images.amazon.com/images/P/0553584383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584383.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
119,Angels &amp,"671027360",8,79,2001,http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
120,The Deal,"812575954",8,80,2000,http://images.amazon.com/images/P/0812575954.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812575954.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812575954.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
121,All He Ever Wanted: A Novel,"316735736",1,72,2004,http://images.amazon.com/images/P/0316735736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316735736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316735736.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
122,Every Breath You Take : A True Story of Obsession Revenge and Murder,"743439740",5,40,2002,http://images.amazon.com/images/P/0743439740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743439740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743439740.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
123,If I Ever Get Back to Georgia Im Gonna Nail My Feet to the Ground,"345372700",8,28,1991,http://images.amazon.com/images/P/0345372700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345372700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345372700.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
124,The Mosquito Coast,"380619458",8,81,1990,http://images.amazon.com/images/P/0380619458.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380619458.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380619458.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
125,If Love Were Oil Id Be About a Quart Low,"446325805",8,82,1994,http://images.amazon.com/images/P/0446325805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446325805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446325805.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
126,Goodbye My Little Ones: The True Story of a Murderous Mother and Five Innocent Victims,"451406923",5,83,1996,http://images.amazon.com/images/P/0451406923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451406923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451406923.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
127,The Girl Who Loved Tom Gordon,"671042858",8,40,2000,http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
128,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,"743249992",8,84,2003,http://images.amazon.com/images/P/0743249992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743249992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743249992.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
129,The Oneprince (The Redaemian Chronicles Book 1),"840734530",8,85,1992,http://images.amazon.com/images/P/0840734530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0840734530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0840734530.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
130,The Sum of All Fears,"425184226",8,7,2002,http://images.amazon.com/images/P/0425184226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425184226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425184226.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
131,Care Packages : Letters to Christopher Reeve from Strangers and Other Friends,"375500766",8,9,1999,http://images.amazon.com/images/P/0375500766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375500766.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375500766.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
132,O Deus Das Pequenas Coisas,"9724119378",8,86,1998,http://images.amazon.com/images/P/9724119378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9724119378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9724119378.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
133,Lady in Green/Minor Indiscretions (Signet Regency Romance),"451205197",8,57,2002,http://images.amazon.com/images/P/0451205197.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451205197.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451205197.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
134,One Hundred Years of Solitude,"60929790",8,66,1998,http://images.amazon.com/images/P/0060929790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060929790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060929790.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
135,Little Altars Everywhere: A Novel,"60976845",1,66,1996,http://images.amazon.com/images/P/0060976845.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060976845.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060976845.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
136,Coyote Waits (Joe Leaphorn/Jim Chee Novels),"61099325",1,38,1992,http://images.amazon.com/images/P/0061099325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061099325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061099325.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
137,Before I Say Good-Bye,"671004573",8,40,2001,http://images.amazon.com/images/P/0671004573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004573.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
138,Slow Waltz in Cedar Bend,"446601640",8,74,1994,http://images.amazon.com/images/P/0446601640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446601640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446601640.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
139,Twenty Minute Retreats: Revive Your Spirits in Just Minutes a Day (A Pan Self-discovery Title),"330484516",8,87,2001,http://images.amazon.com/images/P/0330484516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330484516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330484516.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
140,Atonement : A Novel,"038572179X",1,88,2003,http://images.amazon.com/images/P/038572179X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038572179X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038572179X.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
141,Next: The Future Just Happened,"393020371",8,89,2001,http://images.amazon.com/images/P/0393020371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393020371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393020371.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
142,The Angelic Darkness,"1900850303",8,90,1999,http://images.amazon.com/images/P/1900850303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1900850303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1900850303.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
143,The Soulbane Stratagem,"1903019699",8,91,2000,http://images.amazon.com/images/P/1903019699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1903019699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1903019699.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
144,Gangster,"345425294",8,92,2002,http://images.amazon.com/images/P/0345425294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345425294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345425294.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
145,Hush,"451410319",8,83,2002,http://images.amazon.com/images/P/0451410319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451410319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451410319.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
146,Whisper of Evil (Hooper Kay. Evil Trilogy.),"553583468",8,39,2002,http://images.amazon.com/images/P/0553583468.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553583468.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553583468.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
147,Temor y Temblor,"8420639133",8,93,2001,http://images.amazon.com/images/P/8420639133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8420639133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8420639133.01.LZZZZZZZ.jpg,2026-05-26 00:56:02.495 +0530,2026-05-27 20:55:13.069 +0530,
